Label,BalabanJ,BertzCT,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,ExactMolWt,FractionCSP3,HallKierAlpha,Ipc,Kappa2,Kappa3,MaxAbsPartialCharge,MaxEStateIndex,MaxPartialCharge,MinAbsEStateIndex,MinEStateIndex,MolLogP,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,RingCount,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,TPSA,VSA_EState10,VSA_EState8,VSA_EState9,fr_Al_COO,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azo,fr_benzodiazepine,fr_bicyclic,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiophene,fr_unbrch_alkane,fr_urea
0,1.481,1070.211,6.104,15.008,0.0,11.309,29.053,25.683,34.387,12.133,0.0,36.281,0.0,392.21,0.375,-2.63,5020437.17,8.01,3.802,0.506,11.574,0.248,0.006,-0.731,3.149,1,0,1,2,1,3,4,4,5,6,0,0,0,20.514,5.75,0.0,5.559,0.0,0.0,4.795,0.0,0.0,0.0,32.047,65.633,24.039,11.621,4,10.213,10.903,0.0,10.301,0.0,51.677,6.545,74.569,5.75,10.876,0.0,5.75,0.0,27.784,25.683,0.0,47.769,41.193,0.0,10.903,85.35,0.0,0.0,65.167,0,1,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,1.223,1762.618,18.415,9.589,0.0,11.667,36.02,54.358,6.924,12.133,66.088,25.608,18.947,610.254,0.333,-5.26,24517536162.0,13.581,6.793,0.511,13.39,0.511,0.163,-1.144,6.319,1,0,1,3,2,5,11,1,12,13,1,0,1,18.947,6.104,0.0,12.114,6.01,12.125,4.567,9.589,10.197,10.197,61.018,66.643,12.487,29.748,6,28.537,23.158,0.0,30.175,0.0,64.89,6.607,77.857,28.525,4.737,4.795,6.01,0.0,61.301,20.755,0.0,61.873,66.73,0.0,33.548,143.34,0.0,1.848,100.152,0,0,0,0,6,1,0,2,2,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,2.373,402.573,0.0,10.002,0.0,5.559,5.918,28.829,25.329,0.0,12.99,0.0,0.0,207.126,0.583,-1.25,3070.937,4.088,2.059,0.425,11.416,0.283,0.31,-0.31,2.442,1,0,1,0,1,1,3,1,3,1,1,0,1,5.207,0.0,0.0,0.0,5.559,0.0,4.795,0.0,4.73,0.0,19.262,31.395,11.984,5.694,2,5.207,0.0,0.0,4.73,0.0,44.946,0.0,33.744,0.0,5.559,0.0,0.0,0.0,9.938,0.0,6.924,49.279,16.927,0.0,0.0,42.23,0.0,0.0,34.833,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,3.232,295.737,5.969,4.795,0.0,11.313,5.687,0.0,18.199,0.0,0.0,0.0,15.947,153.043,0.0,-1.71,267.189,2.494,1.403,0.507,10.358,0.339,0.176,-1.185,0.673,0,0,0,1,0,1,3,3,4,1,0,0,0,15.947,11.313,0.0,0.0,0.0,5.969,0.0,4.795,0.0,0.0,0.0,18.199,5.687,0.0,1,15.008,11.657,0.0,0.0,0.0,0.0,5.734,23.763,5.75,5.734,5.687,5.75,0.0,16.182,0.0,0.0,10.358,18.199,0.0,0.0,83.55,0.0,0.0,35.667,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1.889,914.534,15.93,13.212,0.0,21.523,0.0,17.672,18.199,5.009,31.189,5.426,16.74,365.06,0.188,-2.09,246290.142,6.084,3.102,0.282,12.515,0.269,0.02,-4.002,2.083,0,1,1,2,0,2,4,2,8,4,0,0,0,0.0,4.895,0.0,10.023,5.907,0.0,15.229,13.557,0.0,0.0,29.8,43.173,5.563,16.752,3,13.212,33.219,0.0,5.426,5.139,24.282,5.009,58.614,0.0,15.574,5.687,0.0,11.601,20.367,16.444,0.0,22.845,47.36,5.023,0.0,92.5,1.843,23.08,38.438,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,1.964,939.682,109.768,40.54,0.0,6.286,0.0,0.0,13.971,0.0,0.0,15.302,41.882,581.266,0.857,-2.27,309841679.0,12.714,6.003,0.394,12.067,0.188,0.14,-2.384,-8.161,1,2,3,0,0,0,15,12,19,9,1,2,3,82.945,60.915,36.386,0.0,0.0,0.0,4.795,9.985,0.0,0.0,0.0,13.971,0.0,18.753,3,59.488,18.205,0.0,5.317,32.919,98.166,13.655,0.0,0.0,28.251,0.0,0.0,0.0,158.848,23.742,0.0,6.924,9.985,0.0,0.0,336.43,0.0,0.0,118.25,0,6,0,0,0,0,0,1,1,0,0,2,2,1,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.812,493.462,0.0,4.795,0.0,11.601,12.305,5.563,0.0,12.99,30.332,16.008,4.523,231.101,0.167,-2.14,11452.846,5.268,3.154,0.361,11.552,0.287,0.267,-0.308,1.418,0,0,0,1,1,2,4,2,5,5,0,0,0,4.523,5.76,5.694,0.0,5.907,0.0,10.22,5.426,0.0,0.0,35.488,12.487,12.611,0.0,2,9.318,5.907,0.0,16.008,0.0,13.468,0.0,53.416,0.0,10.852,0.0,0.0,0.0,11.064,6.545,6.924,21.812,40.921,0.0,0.0,67.16,0.0,4.812,35.855,0,0,0,0,1,0,0,1,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.94,150.028,0.0,0.0,0.0,0.0,5.539,17.754,38.525,0.0,0.0,0.0,5.734,151.136,1.0,-0.04,434.356,1.82,0.868,0.325,6.321,0.016,0.3,0.3,1.914,4,0,4,0,0,0,1,1,1,0,4,0,4,5.734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.279,5.539,0.0,4,0.0,0.0,0.0,0.0,23.487,44.064,0.0,0.0,0.0,5.734,0.0,0.0,0.0,5.539,0.0,17.754,38.525,0.0,0.0,0.0,26.02,0.0,0.0,18.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2.237,688.645,11.57,9.901,0.0,6.421,13.028,24.052,16.513,0.0,6.924,30.107,4.737,287.152,0.471,-1.81,82265.477,5.187,2.141,0.481,11.286,0.306,0.005,-0.82,3.383,0,1,1,1,1,2,2,2,4,4,0,0,0,14.827,5.601,0.0,0.0,0.0,5.969,4.795,0.0,0.0,0.0,32.047,30.389,10.903,18.722,3,14.638,16.872,0.0,4.984,0.0,45.132,6.607,35.02,0.0,0.0,0.0,0.0,0.0,22.667,27.974,0.0,43.51,18.199,0.0,10.903,62.32,0.0,0.0,47.75,1,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.619,1067.919,82.245,19.49,8.781,24.836,0.0,6.076,26.0,20.771,0.0,0.0,14.211,494.212,0.731,-1.97,39919423.91,7.293,2.945,0.458,17.292,0.303,0.041,-2.267,2.938,4,1,5,0,0,0,7,1,9,4,3,1,4,19.317,6.172,29.447,5.783,0.0,5.969,14.384,8.781,0.0,0.0,13.0,63.677,23.672,12.208,5,42.482,17.536,0.0,0.0,22.666,89.318,6.607,23.801,0.0,0.0,8.781,0.0,0.0,64.686,28.594,22.666,53.881,23.801,0.0,0.0,99.13,0.0,32.867,62.217,0,1,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,7,0,0,1,3,0,0,2,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2.068,1136.74,81.388,39.916,0.0,11.127,0.0,6.066,31.128,6.924,0.0,0.0,5.734,440.122,0.409,-3.21,8427682.936,6.893,2.478,0.873,13.741,0.251,0.287,-3.129,-4.164,3,0,3,1,0,1,9,2,10,2,1,0,1,31.266,5.601,11.566,0.0,5.907,0.0,19.284,0.0,0.0,11.853,36.641,42.631,5.918,11.615,4,39.916,23.233,0.0,4.9,17.569,30.589,14.095,46.231,5.75,26.16,0.0,5.75,0.0,59.322,14.384,11.836,23.969,35.104,0.0,5.759,192.94,0.0,0.0,97.583,0,0,0,0,0,0,0,3,3,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,1.355,2274.522,63.74,14.696,13.575,31.346,61.715,28.954,28.253,0.0,67.422,14.784,18.947,816.391,0.578,-4.53,13800000000000.0,13.488,5.173,0.496,15.327,0.344,0.155,-2.937,5.079,1,5,6,2,1,3,11,2,14,10,1,2,3,33.938,11.165,6.104,11.524,0.0,17.908,19.389,13.575,0.0,0.0,37.275,68.329,96.854,27.371,9,47.218,34.498,0.0,14.784,17.251,93.54,59.456,70.935,5.75,9.637,14.468,5.75,0.0,122.066,45.969,17.251,68.839,48.55,0.0,10.903,133.87,0.0,30.654,109.596,0,0,0,0,1,1,0,3,3,0,0,0,3,1,0,0,1,0,0,0,0,2,0,0,0,1,0,0,0,6,0,0,3,4,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.4,1144.686,46.407,35.932,0.0,23.282,42.877,25.683,0.0,6.076,13.0,17.557,0.0,528.221,0.63,-2.52,116434045.8,8.495,4.238,0.418,13.566,0.418,0.054,-4.913,6.576,3,1,4,1,0,1,2,2,10,5,3,0,3,10.634,0.0,0.0,11.814,0.0,12.353,9.589,0.0,26.342,0.0,19.923,85.969,17.375,16.814,5,35.932,17.502,0.0,5.317,34.502,70.767,5.317,41.478,0.0,10.634,32.03,0.0,0.0,17.856,21.942,34.502,63.499,30.351,0.0,0.0,58.2,0.0,80.368,29.632,0,0,0,0,0,0,0,2,2,0,0,0,0,2,0,0,0,0,0,0,0,6,0,2,0,1,0,0,0,5,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4.619,227.367,36.351,14.384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.426,192.027,0.5,-1.63,333.963,3.854,3.518,0.481,10.316,0.336,1.144,-2.738,-1.248,0,0,0,0,0,0,4,4,7,5,0,0,0,20.426,0.0,5.601,0.0,0.0,17.908,9.589,4.795,0.0,0.0,0.0,0.0,0.0,12.842,0,34.81,17.908,0.0,0.0,0.0,18.443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.935,14.384,0.0,12.842,0.0,0.0,0.0,132.13,0.0,0.0,54.25,3,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.799,956.767,58.399,24.597,4.39,24.543,31.256,6.421,12.152,13.0,20.771,0.0,4.737,476.257,0.741,-1.86,26030664.98,8.369,3.081,0.45,17.262,0.306,0.077,-2.025,3.637,4,0,4,0,0,0,6,2,7,7,3,0,3,14.95,6.607,17.053,5.783,0.0,5.969,14.384,4.39,0.0,0.0,38.841,57.098,29.087,6.104,4,33.724,17.536,0.0,0.0,28.584,90.014,6.607,23.801,0.0,0.0,4.39,0.0,0.0,51.73,19.12,28.584,72.641,23.801,0.0,0.0,100.9,0.0,17.262,70.238,0,2,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,5,0,0,1,1,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2.972,731.941,5.969,4.795,0.0,0.0,5.573,16.886,22.766,20.11,19.076,38.99,9.843,326.188,0.286,-2.55,119684.014,8.92,5.579,0.496,10.557,0.328,0.702,-0.932,5.167,0,0,0,1,0,1,2,1,3,6,0,0,0,9.843,5.75,0.0,0.0,0.0,5.969,0.0,4.795,0.0,0.0,35.953,68.512,6.076,7.11,1,14.638,12.045,0.0,0.0,0.0,34.619,7.11,69.846,5.75,4.737,0.0,5.75,0.0,18.186,4.795,20.771,36.101,47.593,0.0,6.076,46.53,0.0,0.0,55.833,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2.402,590.798,5.969,4.795,0.0,5.563,5.687,11.251,5.563,18.199,38.113,5.317,5.107,241.11,0.133,-2.29,12394.31,4.918,2.348,0.478,11.124,0.337,0.276,-0.927,3.745,0,0,0,2,0,2,2,2,3,3,0,0,0,10.423,0.0,0.0,0.0,0.0,5.969,0.0,4.795,0.0,0.0,24.265,43.173,5.687,11.251,2,9.901,17.344,0.0,0.0,0.0,13.847,5.317,59.155,0.0,5.317,11.375,0.0,0.0,11.076,0.0,13.847,21.485,42.465,0.0,0.0,49.33,0.0,0.0,43.5,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2.524,398.287,5.415,9.589,0.0,18.483,6.421,5.563,0.0,0.0,37.256,10.634,0.0,218.106,0.333,-1.84,5356.941,3.963,1.377,0.337,11.986,0.241,0.215,-1.07,0.538,0,1,1,1,0,1,2,2,4,2,0,1,1,10.634,0.0,5.415,11.814,0.0,0.0,9.589,0.0,0.0,0.0,37.256,11.984,0.0,6.669,2,9.589,11.814,0.0,10.634,0.0,18.76,6.669,35.895,0.0,10.634,0.0,0.0,0.0,18.483,15.004,0.0,18.908,30.332,0.0,0.0,58.2,0.0,0.0,40.25,0,0,0,0,0,0,0,2,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.909,926.297,41.718,24.909,0.0,28.607,17.064,6.421,0.0,38.999,6.924,13.847,4.737,430.236,0.68,-1.76,6502426.55,6.867,2.614,0.451,14.172,0.334,0.021,-2.082,2.332,4,0,4,0,0,0,6,3,6,4,2,0,2,20.056,6.104,17.488,0.0,0.0,5.969,4.795,4.795,0.0,0.0,38.999,61.507,11.491,12.022,4,29.646,11.753,0.0,0.0,34.502,65.772,6.607,34.947,0.0,0.0,0.0,0.0,0.0,51.488,14.326,34.502,47.963,34.947,0.0,0.0,104.06,0.0,0.0,76.583,0,2,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1.353,1625.602,53.911,24.285,0.0,24.567,23.897,36.633,6.421,18.199,69.302,25.834,5.734,670.384,0.5,-4.35,48770043313.0,15.907,9.856,0.39,13.829,0.27,0.057,-1.299,3.092,1,1,2,2,1,3,7,5,11,16,1,1,2,26.791,11.736,0.0,17.722,5.907,0.0,24.078,4.984,0.0,0.0,73.86,69.566,24.015,30.125,5,24.285,34.532,0.0,25.834,17.569,95.485,13.09,77.987,0.0,21.684,0.0,0.0,0.0,81.477,20.804,11.836,75.348,66.73,0.0,10.903,166.75,0.0,0.0,114.583,0,1,0,0,1,0,0,4,4,0,1,0,2,3,1,0,0,1,0,0,0,0,0,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
0,1.689,1618.507,11.249,9.589,0.0,19.131,29.481,35.983,9.134,18.539,31.189,26.709,10.718,472.234,0.4,-3.97,106545937.9,8.999,3.976,0.341,13.741,0.332,0.031,-0.468,1.147,0,1,1,1,3,4,10,1,10,4,0,1,1,10.634,5.824,11.164,5.948,5.559,5.69,18.496,14.762,4.984,5.92,24.12,32.755,37.259,18.606,5,0.0,28.015,0.0,28.653,12.781,45.82,17.989,56.622,11.841,21.883,5.948,0.0,0.0,47.785,20.137,18.765,31.284,33.855,0.0,22.067,116.86,0.0,4.387,74.947,0,0,0,0,6,0,0,0,0,0,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2.02,595.432,0.0,0.0,0.0,0.0,0.0,40.243,0.0,12.394,12.133,41.524,0.0,291.012,0.182,-1.69,17015.51,4.29,1.954,0.354,4.306,0.195,0.8,0.8,1.763,0,1,1,1,1,2,5,2,6,2,0,0,0,10.634,5.517,5.96,0.0,0.0,0.0,14.96,0.0,0.0,0.0,0.0,28.063,18.938,22.222,3,0.0,38.61,0.0,15.285,4.992,0.0,18.406,28.999,0.0,10.634,5.687,0.0,15.93,29.017,0.0,0.0,0.0,33.992,0.0,11.033,62.2,0.0,0.902,31.64,0,0,0,0,2,0,0,0,0,0,0,1,3,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.615,1013.276,0.0,9.589,0.0,23.774,25.676,37.869,21.413,0.0,27.095,51.075,0.0,451.295,0.538,-2.64,32157664.4,10.097,4.703,0.361,13.745,0.324,0.056,-0.28,3.194,1,1,2,1,1,2,4,2,7,11,0,1,1,15.201,0.0,0.0,5.907,0.0,6.031,14.594,4.795,0.0,6.579,18.209,64.02,55.239,5.918,4,9.589,22.841,0.0,25.0,5.918,38.146,46.819,48.178,0.0,5.317,4.795,0.0,0.0,84.483,11.215,5.918,36.81,37.051,0.0,10.903,71.68,0.0,0.0,70.0,0,0,0,0,1,1,0,2,2,0,0,0,3,2,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1.529,617.861,0.0,4.795,0.0,0.0,17.867,30.992,49.9,0.0,0.0,27.999,0.0,296.189,0.632,-1.35,274279.191,4.822,1.81,0.333,13.138,0.254,0.314,0.314,2.657,1,4,5,1,0,1,2,0,3,1,0,3,3,9.8,0.0,0.0,0.0,5.907,0.0,4.795,0.0,0.0,0.0,12.133,68.305,30.613,0.0,6,4.795,5.907,0.0,9.8,5.918,44.064,26.179,34.889,0.0,0.0,0.0,0.0,0.0,47.928,6.421,5.918,53.086,18.199,0.0,0.0,23.55,0.0,0.0,41.167,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.938,1033.855,11.939,14.696,0.0,5.563,18.539,41.221,11.337,36.538,22.08,11.908,5.107,424.146,0.261,-3.19,7066166.575,10.024,5.448,0.478,11.831,0.335,0.236,-0.962,4.744,0,0,0,1,2,3,5,2,7,10,0,0,0,14.78,5.824,0.0,0.0,0.0,11.939,0.0,14.573,0.0,11.337,31.544,41.639,29.837,17.454,3,19.802,29.351,0.0,9.551,0.0,39.152,0.0,81.071,0.0,0.0,0.0,0.0,11.337,31.703,24.181,0.0,52.082,53.548,0.0,6.076,92.42,1.531,2.017,70.119,1,0,0,1,2,0,2,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,2.803,771.111,22.78,19.703,0.0,22.397,11.394,0.0,32.419,19.914,0.0,5.317,9.474,346.116,0.294,-3.16,291739.896,7.163,3.232,0.466,12.341,0.336,0.128,-0.97,2.176,0,1,1,1,0,1,7,1,8,6,0,0,0,14.791,0.0,0.0,0.0,5.687,11.939,10.114,9.589,0.0,0.0,18.199,13.847,23.024,36.207,2,23.986,17.626,0.0,5.317,0.0,19.765,14.22,62.484,0.0,5.317,5.687,0.0,0.0,31.082,19.063,10.114,25.329,46.806,0.0,0.0,107.77,0.0,0.0,70.167,0,0,0,0,0,0,0,2,2,0,0,0,1,1,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2.259,953.885,51.484,22.801,0.0,15.131,0.0,11.337,26.151,0.0,0.0,15.456,20.231,435.052,0.462,-2.78,690205.594,7.326,4.204,0.478,12.562,0.362,0.035,-4.756,-1.172,0,1,1,0,1,1,10,4,15,8,0,1,1,20.995,11.736,10.843,5.601,11.814,16.273,14.142,14.084,8.418,11.337,5.156,20.771,5.38,6.042,2,37.298,50.268,0.0,14.606,5.156,38.456,5.734,11.074,0.0,11.05,5.132,0.0,11.337,68.546,29.525,0.0,26.465,10.536,0.0,0.0,201.58,-3.777,31.45,61.993,1,0,1,0,1,0,1,3,2,0,0,0,3,1,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,1.395,762.477,11.57,9.901,0.0,6.104,34.046,17.325,22.674,12.133,22.893,14.095,9.474,392.099,0.526,-1.25,1195446.13,5.624,2.277,0.459,13.123,0.349,0.161,-1.72,2.346,0,3,3,0,2,2,6,1,7,5,0,3,3,19.063,30.396,0.0,5.601,0.0,5.969,0.0,4.795,0.0,22.674,12.133,22.893,12.842,23.85,5,23.858,28.643,0.0,0.0,0.0,48.838,14.095,44.78,0.0,0.0,0.0,0.0,22.674,60.05,19.869,0.0,22.596,35.026,0.0,0.0,59.06,2.744,0.948,53.392,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0
0,2.218,473.736,4.923,10.114,0.0,0.0,12.366,35.771,0.0,18.81,26.228,15.533,4.417,314.141,0.538,-1.67,43242.95,9.3,7.618,0.464,10.349,0.274,0.409,-0.485,1.459,0,0,0,0,1,1,7,2,8,10,0,0,0,19.951,11.52,5.821,0.0,6.2,0.0,10.114,0.0,11.762,0.0,0.0,26.228,19.345,17.221,1,9.34,11.762,0.0,15.533,0.0,12.298,33.441,45.788,0.0,10.634,0.0,0.0,11.762,43.264,12.298,10.114,11.52,28.571,0.0,0.0,83.58,1.715,5.7,43.918,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0
